#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21C03: Longmire (Disc), WA
#	SNOW COURSE/AERIAL MARKER 21A10: Schreibers Meadow, WA
#	SNOTEL 791: Stevens Pass, WA
#	SNOW COURSE/AERIAL MARKER 21B08: Tunnel Avenue, WA
#	SNOTEL 909: Wells Creek, WA
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Depth               Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent    Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Air Temperature Maximum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 22, 2022 11:37:03 PM GMT-08:00
#
Date,Station Id,Station Name,Elevation (ft),Latitude,Longitude,Snow Depth (in) Start of Day Values,Snow Water Equivalent (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF)
2015-10-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,38
2015-10-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,35
2015-10-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,50,35
2015-10-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,42
2015-10-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,42
2015-10-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,45,39
2015-10-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,37
2015-10-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,39
2015-10-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,45,38
2015-10-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,39
2015-10-31,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,37
2015-11-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,38,34
2015-11-02,909,Wells Creek,4030,48.86610,-121.78976,3,0.6,39,32
2015-11-03,909,Wells Creek,4030,48.86610,-121.78976,1,0.3,40,30
2015-11-04,909,Wells Creek,4030,48.86610,-121.78976,1,0.3,38,29
2015-11-05,909,Wells Creek,4030,48.86610,-121.78976,1,0.3,37,32
2015-11-06,909,Wells Creek,4030,48.86610,-121.78976,2,0.6,43,31
2015-11-07,909,Wells Creek,4030,48.86610,-121.78976,1,0.6,41,34
2015-11-08,909,Wells Creek,4030,48.86610,-121.78976,1,0.3,37,32
2015-11-09,909,Wells Creek,4030,48.86610,-121.78976,1,0.4,37,29
2015-11-10,909,Wells Creek,4030,48.86610,-121.78976,1,0.3,36,28
2015-11-11,909,Wells Creek,4030,48.86610,-121.78976,2,0.5,36,28
2015-11-12,909,Wells Creek,4030,48.86610,-121.78976,3,0.8,35,28
2015-11-13,909,Wells Creek,4030,48.86610,-121.78976,5,1.4,42,34
2015-11-14,909,Wells Creek,4030,48.86610,-121.78976,3,1.4,35,33
2015-11-15,909,Wells Creek,4030,48.86610,-121.78976,11,2.5,34,27
2015-11-16,909,Wells Creek,4030,48.86610,-121.78976,17,3.1,33,23
2015-11-17,909,Wells Creek,4030,48.86610,-121.78976,23,3.7,45,29
2015-11-18,909,Wells Creek,4030,48.86610,-121.78976,14,4.0,33,27
2015-11-19,909,Wells Creek,4030,48.86610,-121.78976,13,3.9,36,24
2015-11-20,909,Wells Creek,4030,48.86610,-121.78976,12,3.8,38,24
2015-11-21,909,Wells Creek,4030,48.86610,-121.78976,12,3.8,43,31
2015-11-22,909,Wells Creek,4030,48.86610,-121.78976,14,3.9,47,36
2015-11-23,909,Wells Creek,4030,48.86610,-121.78976,13,3.9,39,31
2015-11-24,909,Wells Creek,4030,48.86610,-121.78976,17,4.2,32,24
2015-11-25,909,Wells Creek,4030,48.86610,-121.78976,17,4.1,37,27
2015-11-26,909,Wells Creek,4030,48.86610,-121.78976,17,4.1,41,32
2015-11-27,909,Wells Creek,4030,48.86610,-121.78976,16,4.1,45,33
2015-11-28,909,Wells Creek,4030,48.86610,-121.78976,16,4.1,49,35
2015-11-29,909,Wells Creek,4030,48.86610,-121.78976,16,4.2,48,36
2015-11-30,909,Wells Creek,4030,48.86610,-121.78976,16,4.2,42,32
2015-12-01,909,Wells Creek,4030,48.86610,-121.78976,14,4.2,42,34
2015-12-02,909,Wells Creek,4030,48.86610,-121.78976,16,4.5,41,34
2015-12-03,909,Wells Creek,4030,48.86610,-121.78976,16,4.6,40,34
2015-12-04,909,Wells Creek,4030,48.86610,-121.78976,15,4.7,36,31
2015-12-05,909,Wells Creek,4030,48.86610,-121.78976,20,5.1,35,32
2015-12-06,909,Wells Creek,4030,48.86610,-121.78976,25,6.3,37,33
2015-12-07,909,Wells Creek,4030,48.86610,-121.78976,25,6.5,39,35
2015-12-08,909,Wells Creek,4030,48.86610,-121.78976,24,6.4,46,34
2015-12-09,909,Wells Creek,4030,48.86610,-121.78976,24,6.4,39,31
2015-12-10,909,Wells Creek,4030,48.86610,-121.78976,21,7.1,34,31
2015-12-11,909,Wells Creek,4030,48.86610,-121.78976,27,8.0,33,28
2015-12-12,909,Wells Creek,4030,48.86610,-121.78976,27,8.0,33,28
2015-12-13,909,Wells Creek,4030,48.86610,-121.78976,34,9.0,34,29
2015-12-14,909,Wells Creek,4030,48.86610,-121.78976,42,9.7,35,24
2015-12-15,909,Wells Creek,4030,48.86610,-121.78976,40,9.6,33,23
2015-12-16,909,Wells Creek,4030,48.86610,-121.78976,42,10.1,29,20
2015-12-17,909,Wells Creek,4030,48.86610,-121.78976,38,10.0,35,23
2015-12-18,909,Wells Creek,4030,48.86610,-121.78976,39,10.4,35,26
2015-12-19,909,Wells Creek,4030,48.86610,-121.78976,49,11.6,31,24
2015-12-20,909,Wells Creek,4030,48.86610,-121.78976,49,11.8,35,27
2015-12-21,909,Wells Creek,4030,48.86610,-121.78976,54,12.6,33,27
2015-12-22,909,Wells Creek,4030,48.86610,-121.78976,56,12.9,31,24
2015-12-23,909,Wells Creek,4030,48.86610,-121.78976,58,13.1,31,25
2015-12-24,909,Wells Creek,4030,48.86610,-121.78976,63,13.5,34,24
2015-12-25,909,Wells Creek,4030,48.86610,-121.78976,59,13.7,29,17
2015-12-26,909,Wells Creek,4030,48.86610,-121.78976,56,13.6,30,17
2015-12-27,909,Wells Creek,4030,48.86610,-121.78976,53,13.8,32,25
2015-12-28,909,Wells Creek,4030,48.86610,-121.78976,57,14.3,31,23
2015-12-29,909,Wells Creek,4030,48.86610,-121.78976,55,14.3,30,17
2015-12-30,909,Wells Creek,4030,48.86610,-121.78976,53,14.1,24,15
2015-12-31,909,Wells Creek,4030,48.86610,-121.78976,52,14.1,31,20
2016-01-01,909,Wells Creek,4030,48.86610,-121.78976,51,14.3,35,25
2016-01-02,909,Wells Creek,4030,48.86610,-121.78976,49,14.4,35,25
2016-01-03,909,Wells Creek,4030,48.86610,-121.78976,48,14.3,29,22
2016-01-04,909,Wells Creek,4030,48.86610,-121.78976,48,14.5,33,27
2016-01-05,909,Wells Creek,4030,48.86610,-121.78976,48,14.6,36,32
2016-01-06,909,Wells Creek,4030,48.86610,-121.78976,48,14.8,40,33
2016-01-07,909,Wells Creek,4030,48.86610,-121.78976,47,14.8,39,32
2016-01-08,909,Wells Creek,4030,48.86610,-121.78976,46,14.7,40,31
2016-01-09,909,Wells Creek,4030,48.86610,-121.78976,46,14.7,37,30
2016-01-10,909,Wells Creek,4030,48.86610,-121.78976,46,14.6,38,28
2016-01-11,909,Wells Creek,4030,48.86610,-121.78976,45,14.7,40,33
2016-01-12,909,Wells Creek,4030,48.86610,-121.78976,45,14.9,38,33
2016-01-13,909,Wells Creek,4030,48.86610,-121.78976,46,15.9,37,30
2016-01-14,909,Wells Creek,4030,48.86610,-121.78976,45,15.5,34,26
2016-01-15,909,Wells Creek,4030,48.86610,-121.78976,45,15.6,35,26
2016-01-16,909,Wells Creek,4030,48.86610,-121.78976,44,15.4,40,33
2016-01-17,909,Wells Creek,4030,48.86610,-121.78976,46,15.7,38,33
2016-01-18,909,Wells Creek,4030,48.86610,-121.78976,46,16.2,36,31
2016-01-19,909,Wells Creek,4030,48.86610,-121.78976,49,16.3,35,30
2016-01-20,909,Wells Creek,4030,48.86610,-121.78976,52,16.3,36,31
2016-01-21,909,Wells Creek,4030,48.86610,-121.78976,53,16.6,42,34
2016-01-22,909,Wells Creek,4030,48.86610,-121.78976,49,16.8,40,33
2016-01-23,909,Wells Creek,4030,48.86610,-121.78976,46,16.5,35,32
2016-01-24,909,Wells Creek,4030,48.86610,-121.78976,46,16.5,34,27
2016-01-25,909,Wells Creek,4030,48.86610,-121.78976,46,16.7,38,26
2016-01-26,909,Wells Creek,4030,48.86610,-121.78976,46,16.7,43,35
2016-01-27,909,Wells Creek,4030,48.86610,-121.78976,45,16.9,45,40
2016-01-28,909,Wells Creek,4030,48.86610,-121.78976,43,17.1,43,30
2016-01-29,909,Wells Creek,4030,48.86610,-121.78976,43,16.4,35,29
2016-01-30,909,Wells Creek,4030,48.86610,-121.78976,56,17.5,33,27
2016-01-31,909,Wells Creek,4030,48.86610,-121.78976,60,18.2,34,28
2016-02-01,909,Wells Creek,4030,48.86610,-121.78976,61,18.5,32,24
2016-02-02,909,Wells Creek,4030,48.86610,-121.78976,60,18.6,36,24
2016-02-03,909,Wells Creek,4030,48.86610,-121.78976,58,18.7,36,25
2016-02-04,909,Wells Creek,4030,48.86610,-121.78976,61,19.2,36,31
2016-02-05,909,Wells Creek,4030,48.86610,-121.78976,62,19.5,38,33
2016-02-06,909,Wells Creek,4030,48.86610,-121.78976,64,19.9,37,27
2016-02-07,909,Wells Creek,4030,48.86610,-121.78976,62,20.5,43,26
2016-02-08,909,Wells Creek,4030,48.86610,-121.78976,62,20.6,55,42
2016-02-09,909,Wells Creek,4030,48.86610,-121.78976,59,20.8,60,47
2016-02-10,909,Wells Creek,4030,48.86610,-121.78976,57,20.7,50,35
2016-02-11,909,Wells Creek,4030,48.86610,-121.78976,54,20.9,47,33
2016-02-12,909,Wells Creek,4030,48.86610,-121.78976,52,21.1,43,33
2016-02-13,909,Wells Creek,4030,48.86610,-121.78976,57,20.9,35,32
2016-02-14,909,Wells Creek,4030,48.86610,-121.78976,61,21.4,42,33
2016-02-15,909,Wells Creek,4030,48.86610,-121.78976,57,22.2,38,34
2016-02-16,909,Wells Creek,4030,48.86610,-121.78976,57,22.6,41,33
2016-02-17,909,Wells Creek,4030,48.86610,-121.78976,57,22.4,43,35
2016-02-18,909,Wells Creek,4030,48.86610,-121.78976,56,22.4,36,33
2016-02-19,909,Wells Creek,4030,48.86610,-121.78976,57,22.3,36,29
2016-02-20,909,Wells Creek,4030,48.86610,-121.78976,70,23.4,40,27
2016-02-21,909,Wells Creek,4030,48.86610,-121.78976,70,24.0,36,27
2016-02-22,909,Wells Creek,4030,48.86610,-121.78976,70,24.2,41,27
2016-02-23,909,Wells Creek,4030,48.86610,-121.78976,66,24.4,40,26
2016-02-24,909,Wells Creek,4030,48.86610,-121.78976,66,24.4,46,31
2016-02-25,909,Wells Creek,4030,48.86610,-121.78976,66,24.4,52,35
2016-02-26,909,Wells Creek,4030,48.86610,-121.78976,65,24.6,52,36
2016-02-27,909,Wells Creek,4030,48.86610,-121.78976,63,24.6,42,34
2016-02-28,909,Wells Creek,4030,48.86610,-121.78976,61,24.6,37,31
2016-02-29,909,Wells Creek,4030,48.86610,-121.78976,65,24.9,38,29
2016-03-01,909,Wells Creek,4030,48.86610,-121.78976,67,25.5,37,31
2016-03-02,909,Wells Creek,4030,48.86610,-121.78976,66,25.8,40,32
2016-03-03,909,Wells Creek,4030,48.86610,-121.78976,66,26.1,41,33
2016-03-04,909,Wells Creek,4030,48.86610,-121.78976,65,26.0,46,34
2016-03-05,909,Wells Creek,4030,48.86610,-121.78976,65,27.0,45,36
2016-03-06,909,Wells Creek,4030,48.86610,-121.78976,64,26.3,40,31
2016-03-07,909,Wells Creek,4030,48.86610,-121.78976,63,25.9,37,29
2016-03-08,909,Wells Creek,4030,48.86610,-121.78976,67,26.1,38,27
2016-03-09,909,Wells Creek,4030,48.86610,-121.78976,66,26.4,40,29
2016-03-10,909,Wells Creek,4030,48.86610,-121.78976,75,28.4,39,31
2016-03-11,909,Wells Creek,4030,48.86610,-121.78976,73,28.4,45,28
2016-03-12,909,Wells Creek,4030,48.86610,-121.78976,72,29.0,38,30
2016-03-13,909,Wells Creek,4030,48.86610,-121.78976,77,29.2,35,28
2016-03-14,909,Wells Creek,4030,48.86610,-121.78976,87,30.4,37,28
2016-03-15,909,Wells Creek,4030,48.86610,-121.78976,93,31.2,42,28
2016-03-16,909,Wells Creek,4030,48.86610,-121.78976,92,31.6,39,25
2016-03-17,909,Wells Creek,4030,48.86610,-121.78976,90,31.8,39,23
2016-03-18,909,Wells Creek,4030,48.86610,-121.78976,87,32.1,42,26
2016-03-19,909,Wells Creek,4030,48.86610,-121.78976,86,32.0,50,33
2016-03-20,909,Wells Creek,4030,48.86610,-121.78976,83,32.1,50,36
2016-03-21,909,Wells Creek,4030,48.86610,-121.78976,78,32.1,40,34
2016-03-22,909,Wells Creek,4030,48.86610,-121.78976,77,31.9,42,33
2016-03-23,909,Wells Creek,4030,48.86610,-121.78976,77,31.7,38,33
2016-03-24,909,Wells Creek,4030,48.86610,-121.78976,80,32.4,36,30
2016-03-25,909,Wells Creek,4030,48.86610,-121.78976,85,33.0,44,29
2016-03-26,909,Wells Creek,4030,48.86610,-121.78976,81,33.3,46,30
2016-03-27,909,Wells Creek,4030,48.86610,-121.78976,79,33.6,39,30
2016-03-28,909,Wells Creek,4030,48.86610,-121.78976,84,34.0,42,27
2016-03-29,909,Wells Creek,4030,48.86610,-121.78976,83,34.0,52,31
2016-03-30,909,Wells Creek,4030,48.86610,-121.78976,80,34.1,60,42
2016-03-31,909,Wells Creek,4030,48.86610,-121.78976,79,34.0,61,44
2016-04-01,909,Wells Creek,4030,48.86610,-121.78976,77,33.7,61,42
2016-04-02,909,Wells Creek,4030,48.86610,-121.78976,76,33.4,53,38
2016-04-03,909,Wells Creek,4030,48.86610,-121.78976,75,32.8,56,38
2016-04-04,909,Wells Creek,4030,48.86610,-121.78976,73,32.7,42,31
2016-04-05,909,Wells Creek,4030,48.86610,-121.78976,74,32.1,38,31
2016-04-06,909,Wells Creek,4030,48.86610,-121.78976,74,32.3,53,35
2016-04-07,909,Wells Creek,4030,48.86610,-121.78976,72,32.3,70,43
2016-04-08,909,Wells Creek,4030,48.86610,-121.78976,70,31.8,67,43
2016-04-09,909,Wells Creek,4030,48.86610,-121.78976,68,31.2,58,40
2016-04-10,909,Wells Creek,4030,48.86610,-121.78976,66,30.0,52,39
2016-04-11,909,Wells Creek,4030,48.86610,-121.78976,65,29.5,44,35
2016-04-12,909,Wells Creek,4030,48.86610,-121.78976,65,29.5,46,34
2016-04-13,909,Wells Creek,4030,48.86610,-121.78976,64,29.3,42,31
2016-04-14,909,Wells Creek,4030,48.86610,-121.78976,65,29.4,39,33
2016-04-15,909,Wells Creek,4030,48.86610,-121.78976,65,29.6,42,33
2016-04-16,909,Wells Creek,4030,48.86610,-121.78976,63,29.0,54,32
2016-04-17,909,Wells Creek,4030,48.86610,-121.78976,62,28.5,65,43
2016-04-18,909,Wells Creek,4030,48.86610,-121.78976,61,28.1,70,53
2016-04-19,909,Wells Creek,4030,48.86610,-121.78976,58,27.4,71,53
2016-04-20,909,Wells Creek,4030,48.86610,-121.78976,55,26.7,72,53
2016-04-21,909,Wells Creek,4030,48.86610,-121.78976,52,25.4,62,47
2016-04-22,909,Wells Creek,4030,48.86610,-121.78976,50,24.4,50,42
2016-04-23,909,Wells Creek,4030,48.86610,-121.78976,49,23.2,45,38
2016-04-24,909,Wells Creek,4030,48.86610,-121.78976,47,22.9,41,33
2016-04-25,909,Wells Creek,4030,48.86610,-121.78976,48,23.3,42,32
2016-04-26,909,Wells Creek,4030,48.86610,-121.78976,47,22.8,49,32
2016-04-27,909,Wells Creek,4030,48.86610,-121.78976,46,22.4,48,37
2016-04-28,909,Wells Creek,4030,48.86610,-121.78976,44,21.4,45,38
2016-04-29,909,Wells Creek,4030,48.86610,-121.78976,43,20.9,44,36
2016-04-30,909,Wells Creek,4030,48.86610,-121.78976,42,20.3,55,34
2016-05-01,909,Wells Creek,4030,48.86610,-121.78976,41,19.6,64,44
2016-05-02,909,Wells Creek,4030,48.86610,-121.78976,38,18.3,68,50
2016-05-03,909,Wells Creek,4030,48.86610,-121.78976,35,17.6,64,45
2016-05-04,909,Wells Creek,4030,48.86610,-121.78976,31,16.7,47,42
2016-05-05,909,Wells Creek,4030,48.86610,-121.78976,32,15.9,56,42
2016-05-06,909,Wells Creek,4030,48.86610,-121.78976,29,14.9,69,45
2016-05-07,909,Wells Creek,4030,48.86610,-121.78976,27,13.9,71,45
2016-05-08,909,Wells Creek,4030,48.86610,-121.78976,24,12.3,49,36
2016-05-09,909,Wells Creek,4030,48.86610,-121.78976,23,11.4,54,35
2016-05-10,909,Wells Creek,4030,48.86610,-121.78976,21,10.6,59,39
2016-05-11,909,Wells Creek,4030,48.86610,-121.78976,20,9.9,62,44
2016-05-12,909,Wells Creek,4030,48.86610,-121.78976,17,8.8,60,45
2016-05-13,909,Wells Creek,4030,48.86610,-121.78976,14,7.7,67,47
2016-05-14,909,Wells Creek,4030,48.86610,-121.78976,12,6.1,66,45
2016-05-15,909,Wells Creek,4030,48.86610,-121.78976,10,5.2,52,44
2016-05-16,909,Wells Creek,4030,48.86610,-121.78976,9,4.3,53,43
2016-05-17,909,Wells Creek,4030,48.86610,-121.78976,7,3.4,57,39
2016-05-18,909,Wells Creek,4030,48.86610,-121.78976,5,2.3,54,37
2016-05-19,909,Wells Creek,4030,48.86610,-121.78976,4,1.8,41,35
2016-05-20,909,Wells Creek,4030,48.86610,-121.78976,2,1.1,53,35
2016-05-21,909,Wells Creek,4030,48.86610,-121.78976,1,0.4,45,40
2016-05-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.1,47,39
2016-05-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,44,40
2016-05-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,47,42
2016-05-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,42
2016-05-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,44,37
2016-05-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,42,35
2016-05-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,44,35
2016-05-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,37
2016-05-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,36
2016-05-31,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,68,44
2016-06-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,47
2016-06-02,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,49,44
2016-06-03,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,63,43
2016-06-04,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,77,54
2016-06-05,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,83,62
2016-06-06,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,75,56
2016-06-07,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,55
2016-06-08,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,66,44
2016-06-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,41
2016-06-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,44,38
2016-06-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,44,38
2016-06-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,39
2016-06-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,35
2016-06-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,39,34
2016-06-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,47,34
2016-06-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,34
2016-06-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,36
2016-06-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,45,39
2016-06-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,56,38
2016-06-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,62,46
2016-06-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,44
2016-06-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,61,44
2016-06-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,42
2016-06-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,47,40
2016-06-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,58,44
2016-06-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,69,45
2016-06-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,75,56
2016-06-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,53
2016-06-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,52
2016-06-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,64,49
2016-07-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,59,47
2016-07-02,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,64,50
2016-07-03,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,44
2016-07-04,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,47,43
2016-07-05,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,42
2016-07-06,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,56,41
2016-07-07,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,54,46
2016-07-08,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,48
2016-07-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,44
2016-07-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,50,45
2016-07-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,45
2016-07-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,56,45
2016-07-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,45
2016-07-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,59,44
2016-07-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,42
2016-07-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,54,47
2016-07-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,64,48
2016-07-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,62,48
2016-07-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,59,48
2016-07-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,46
2016-07-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,71,49
2016-07-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,54,46
2016-07-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,45
2016-07-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,70,47
2016-07-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,73,55
2016-07-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,70,55
2016-07-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,74,54
2016-07-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,76,56
2016-07-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,76,56
2016-07-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,48
2016-07-31,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,47
2016-08-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,68,47
2016-08-02,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,47
2016-08-03,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,46
2016-08-04,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,68,45
2016-08-05,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,47
2016-08-06,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,62,45
2016-08-07,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,46
2016-08-08,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,46
2016-08-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,54,48
2016-08-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,59,49
2016-08-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,71,49
2016-08-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,77,56
2016-08-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,75,58
2016-08-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,55
2016-08-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,54
2016-08-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,54
2016-08-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,71,54
2016-08-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,79,60
2016-08-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,78,59
2016-08-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,78,60
2016-08-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,47
2016-08-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,45
2016-08-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,66,44
2016-08-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,73,55
2016-08-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,73,58
2016-08-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,74,59
2016-08-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,63,48
2016-08-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,61,46
2016-08-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,69,53
